15,3.5
17,0.3
18,2.2
26,0.2
27,2.6
28,4.6
29,1.1
30,1.1
32,0.1
37,0.1
38,0.7
39,6.2
40,3.3
41,5.9
42,5.3
43,3
44,0.2
45,0.1
46,0.2
50,0.6
51,6.1
52,1.1
53,0.6
54,2.3
55,13.3
56,32.5
57,1.6
58,0.1
62,0.1
63,1.2
64,3.7
65,3.4
66,0.7
67,4.9
68,4.6
69,2.3
70,0.2
74,0.1
75,0.2
76,0.5
77,41.4
78,3.3
79,0.5
80,0.3
81,0.2
82,8.8
83,1.2
84,9.9
85,0.6
89,0.2
90,0.5
91,5.6
92,5.4
93,12.4
94,2.6
94.5,0.1
95,0.5
96,68.8
97,4.7
98,0.4
102,0.4
103,1.2
104,4.6
105,20.1
106,10.9
107,1.5
108,0.2
111,0.8
115,5.5
116,3.7
117,3.1
118,3.5
119,1
120,0.4
121,2.3
122,0.4
127,0.1
128,1.2
129,3.2
130,3.3
131,2
132,1.6
133,0.6
134,0.3
142,1.3
143,0.9
144,2.4
145,2.7
146,1.9
147,0.4
148,0.1
156,0.3
157,1
158,1.5
159,5.2
160,2.2
161,0.3
169,0.1
170,0.3
171,0.4
172,0.4
173,6.8
174,0.9
185,0.2
186,0.2
187,13.2
188,100
189,15.6
190,1.3
