15,0.9
17,0.3
18,1.2
26,0.1
27,0.5
28,0.9
29,0.2
30,0.1
31,0.1
37,0.1
38,0.3
39,1.3
40,0.2
41,0.4
42,0.7
43,0.1
44,0.4
50,0.8
51,1.7
52,0.8
53,0.4
54,1
55,0.7
56,0.6
57,0.2
57.5,0.3
58,0.1
58.5,0.4
59,0.1
61,0.1
62,1
63,2.6
63.5,0.1
64,0.9
64.5,0.2
65,0.9
65.5,0.1
66,0.2
67,0.1
68,0.2
69,0.1
70,0.1
70.5,0.6
71,0.3
71.5,0.4
72,0.3
72.5,0.1
73,0.2
74,0.8
75,1.5
76,1.3
76.5,0.3
77,2.9
77.5,0.4
78,1.1
78.5,0.1
79,0.2
80,0.2
81,0.1
83,0.1
83.5,0.1
84,0.3
84.5,0.8
85,2.3
85.5,1
86,0.3
87,0.6
88,1
89,2.3
90,1
90.5,0.2
91,2.1
91.5,1
92,0.6
92.5,0.1
93,0.2
93.5,0.1
98,0.2
99,0.7
99.5,1.2
100,0.7
101,1.4
102,1.9
103,1.5
104,0.5
105,0.1
106,0.6
106.5,1.1
107,4.7
107.5,0.7
108,0.1
110,0.1
111,0.1
112,0.1
113,0.7
114,1.3
115,4
116,1.9
117,1.3
118,0.4
119,0.1
125,0.1
126,0.5
127,1.6
128,2.2
129,1.3
130,2.7
131,0.7
132,0.3
133,0.1
135,0.3
136,0.1
138,0.1
139,0.2
140,1.8
141,2.2
142,3.6
143,4.6
144,3.9
145,0.8
146,0.2
147,0.1
151,0.1
152,0.3
153,0.6
154,1.7
155,2.3
156,1.6
157,0.5
158,2
159,0.6
160,0.3
165,0.1
166,0.1
167,0.4
168,1.2
169,7.1
170,13.4
171,6.5
172,7.8
173,6
174,1.3
175,0.1
179,0.2
180,0.1
181,0.6
182,1.9
183,1.4
184,1.9
185,3.5
186,7.1
187,3.1
188,0.4
195,0.1
196,0.1
197,1.8
198,20.9
199,14.7
200,2
201,0.2
202,0.1
211,0.6
212,5.4
213,99.5
214,100
215,14.6
216,1.3
217,0.1
259,0.5
260,0.3
261,0.1
265,0.3
267,0.2
280,0.1
282,0.1
