15,0.2
16,0.1
17,0.7
18,3.3
26,0.1
27,1
28,2.3
29,3.3
30,6.8
31,0.2
32,0.1
38,0.1
39,0.6
40,0.1
41,3.5
42,4
43,1.4
44,2.1
45,0.1
46,0.1
50,0.2
51,0.2
52,0.2
53,0.3
54,0.4
55,0.8
56,3.9
57,1.1
58,9.5
59,0.4
62,0.1
63,0.3
64,0.1
65,0.2
66,0.1
67,0.4
68,0.4
69,1.6
70,1.4
71,1.7
72,2.4
73,4.4
74,0.7
75,0.5
76,0.2
77,0.2
78,0.1
79,0.1
80,0.2
81,0.1
82,0.6
83,0.2
84,3.6
84.5,0.1
85,0.5
86,100
87,5.8
88,0.3
89,0.3
90,0.1
91,0.1
94,0.1
95,0.1
96,0.3
97,0.1
98,1
99,4
100,1.2
101,0.6
102,0.3
102.5,0.1
103,0.1
109,0.1
110,0.3
111,0.4
112,4.9
113,1.6
114,0.7
115,0.6
116,0.5
117,0.2
123,0.5
124,0.3
125,0.3
126,2.3
127,1.1
128,1
129,0.4
130,0.1
135,1.8
136,0.4
137,0.7
138,0.3
139,0.1
140,1.2
141,0.5
142,1.1
143,0.6
144,0.2
144.5,0.1
145,0.1
149,0.1
150,1.3
151,0.4
152,0.8
152.5,0.1
153,0.4
154,0.2
155,1.9
156,1.3
157,0.2
159.5,0.1
161,0.1
162,2.3
163,1.1
164,1.6
165,0.4
166,0.4
167,0.3
168,1
169,3
170,2.7
171,0.4
176,0.1
177,0.5
178,1.1
179,3
180,0.7
181,1.1
182,0.4
183,0.2
184,0.1
188,0.1
189,0.7
190,0.9
191,2
192,0.6
193,0.8
194,0.2
195,0.3
196,0.2
197,0.1
201,0.1
202,0.3
203,1.3
204,0.7
205,4.5
206,1
207,1.4
208,0.3
209,0.1
210,0.1
211,0.2
212,0.1
213,0.1
215,0.2
216,0.3
217,1.1
218,0.5
219,2.5
220,0.7
221,0.8
222,0.2
229,0.6
230,0.2
231,1
232,0.3
233,0.8
234,0.1
235,0.2
243,0.1
244,0.3
245,4.9
246,1.5
247,5
248,1.8
249,1.3
250,0.5
251,0.1
290,4.2
291,0.8
292,1.4
293,0.3
304,0.9
305,0.2
306,0.3
307,0.1
318,0.1
319,6.5
320,1.4
321,2.2
322,0.5
323,0.1
