13,0.3
14,1.5
15,5.6
20,0.4
25,0.4
26,1.7
27,6.3
28,3.4
29,6.5
30,0.2
31,7.1
32,0.1
33,0.6
36,0.1
37,1.3
38,2.2
39,7.8
40,1
41,8.2
42,8.5
43,85
44,2.8
45,4
47,0.6
49,0.3
50,1.6
51,2.3
52,0.2
53,1.9
53.5,0.2
54,0.3
55,4.6
56,0.8
57,0.9
58,0.5
59,0.4
60,0.2
61,0.4
62,0.1
63,1.2
64,0.5
66,0.3
67,2
68,0.4
69,87.2
70,2.8
71,1
73,0.2
74,0.2
75,1.4
76,0.1
77,0.8
78,0.4
79,0.2
82,0.1
83,1.2
84,1.9
85,100
86,4.8
87,1.2
88,0.1
89,3
90,0.1
91,3.8
92,0.3
93,0.1
94,0.1
95,0.2
97,1.9
99,0.1
102,0.1
103,0.1
105,0.1
107,1.3
108,0.1
109,0.1
111,0.4
117,0.1
119,12.8
120,1.6
121,0.2
125,0.1
127,0.4
133,0.1
139,23.3
140,1.1
141,0.1
154,33.4
155,3
156,0.3
157,0.2
158,0.1
175,0.5
176,2
177,0.4
179,0.1
197,0.1
201,0.1
