12,0.5
14,0.8
15,2.2
16,1.9
17,9.1
18,45.5
20,0.3
22,0.4
26,0.8
27,3.3
28,13.6
29,1.3
30,0.5
31,0.3
35,0.5
36,6.2
38,2.3
39,3.3
40,0.7
41,3.5
42,2.4
43,1.1
44,63.9
45,1.2
46.5,0.4
50,0.7
51,1.9
52,1.3
53,2.5
54,1.2
55,1.2
56,0.4
57,0.6
58.5,0.5
60,0.7
60.5,0.4
62,0.3
63,0.8
64,0.5
65,2.7
66,1.5
67,5.4
68,1
69,0.5
71,0.4
73,0.6
75,0.4
76,0.3
77,4.1
78,1.6
79,4.1
80,2.3
81,2.1
82,0.6
83,0.3
84,0.3
85,0.2
89,0.4
90,0.3
91,2.3
92,1.2
93,3.8
94,15.2
95,2.2
96,0.5
97,0.4
98,0.2
102,0.4
103,0.7
104,0.8
105,0.8
106,4.2
107,5.8
108,34.5
109,10.5
110,1.3
111,0.4
115,0.9
116,0.6
117,0.9
118,1.2
119,0.8
120,4.5
121,4.1
122,13.6
123,16.2
124,1.9
128,0.8
129,0.7
130,0.9
131,0.8
132,1
133,0.7
134,1.7
135,2.1
136,3.3
137,4.5
141,0.8
142,0.6
143,0.6
144,0.8
145,0.7
146,1
147,0.9
148,1.1
149,1.2
150,0.7
151,1.2
152,0.7
153,1.4
154,0.9
155,0.8
156,0.7
160,1.3
161,1
162,0.8
166,1
167,2.2
168,1.4
169,1
170,0.8
172,0.8
173,1.1
173.5,1.1
174,1.3
175,1.3
179,1.2
180,2
180.5,1.5
181,2.4
182,1.6
186,1.7
186.5,2
187,2.3
187.5,1.8
188,1.8
193,2.9
193.5,2.8
194,4.2
194.5,2.9
195,3.2
196,1.8
200,3.9
200.5,3.3
201,6
201.5,4.4
202,5.6
202.5,2.8
207,4.5
207.5,2.9
208,7.3
208.5,5.5
209,8.3
209.5,4.5
210,4
215,5
215.5,5
216,9.7
216.5,6.1
217,6
222,4.2
222.5,3.8
223,8.8
223.5,5.6
224,7.9
224.5,3.5
225,3.6
229,3.2
230,9.1
230.5,4.1
231,7.8
231.5,3.5
232,6.2
235,2.9
236,2.8
237,4.2
239,3.3
242,4.6
243,2.7
244,5.7
244.5,2.1
245,2
246,1.9
247,1.8
248,1.9
250,1.7
251,2.9
253,5
253.5,2.1
254,2.7
258,1
259,1.2
260,3
260.5,1
261,5.4
261.5,1.6
262,1.4
263,1
265,2.5
266,1
267,1.2
274,1.1
276,0.7
277,1.1
278,2.5
279,0.9
280,1
281,1
282,1.2
283,3.9
283.5,1.1
284,1
286,0.5
287,0.5
288,0.6
292,0.6
293,0.6
294,1.1
295,0.7
296,0.9
297,0.7
298,0.7
299,0.5
300,0.5
301,0.3
304,0.3
306,0.5
307,0.5
308,0.8
309,0.6
310,0.8
311,0.6
312,0.8
313,0.4
314,0.3
318,0.4
319,0.3
320,0.6
321,0.5
322,0.7
323,0.6
324,0.7
325,0.5
326,0.6
327,0.4
328,0.3
332,0.4
333,0.4
334,0.6
335,0.4
336,0.6
337,0.5
338,0.5
339,0.4
340,0.4
341,0.3
342,0.4
344,0.4
345,0.4
346,0.6
347,0.6
348,0.6
349,0.5
350,0.4
352,0.5
354,0.5
355,0.4
356,0.5
357,0.4
358,0.5
359,0.5
360,0.7
361,0.6
362,0.6
363,0.5
364,0.4
368,0.4
369,0.3
370,0.6
371,0.7
372,0.9
373,1
374,1
375,1
376,0.8
377,0.5
380,0.4
382,0.5
383,0.5
384,0.8
385,1
386,1.2
387,1.7
388,1.7
389,2.2
390,1.5
391,1
392,0.5
396,0.5
397,0.6
398,0.9
399,1.5
400,1.6
401,3
402,2.9
403,5.3
404,3.9
405,3.1
406,1.3
410,0.6
411,0.8
412,0.9
413,1.5
414,1.6
415,3.8
416,4.1
417,8.1
418,6.8
419,7.5
420,3.2
421,1.3
425,1
427,1.3
428,1.3
429,2.9
430,2.8
431,7.4
432,8.4
433,12
434,7.4
435,4.3
436,1.8
439,1.2
441,1.3
443,1.8
444,1.9
445,4.8
446,5.7
447,11.2
448,14.2
449,15.4
450,8.7
451,2.7
453,1.2
455,2.5
456,1.6
457,2.1
458,2.1
459,4.2
460,3.8
461,15.7
462,9.9
463,19.7
464,14.6
465,4.4
469,2.4
470,3.8
471,2.5
472,4.5
473,3.2
474,7.6
475,5.7
476,8.1
477,6.1
478,8.4
479,3.5
484,13.3
485,6.4
486,3.8
487,3.8
488,2.2
489,3.1
490,2.1
491,4
492,6.9
493,5.9
494,4.1
496,2.2
500,4.2
501,2.2
502,3.9
503,2.9
504,1.7
505,5.7
506,4.3
507,44.6
508,41.2
509,12.6
510,3.1
514,4.1
515,2.3
516,1.6
517,1.3
518,2.5
519,2.2
520,34.9
521,17.1
522,58.7
523,21.1
524,4.8
525,1.2
528,0.9
530,5.9
531,2.8
532,4.7
533,2.6
534,2.3
535,6.4
536,4.5
537,1.3
538,0.9
539,0.7
540,0.3
544,0.4
545,0.3
546,1
547,1.8
548,22.2
549,8.8
550,3
551,5.9
552,2.4
553,0.6
554,0.2
558,0.2
559,0.3
560,0.3
561,1
562,1.3
563,0.5
564,2.3
565,3.2
566,100
567,40.3
568,8.7
569,1.6
570,0.4
574,1.8
575,0.8
576,2.2
577,1
578,0.4
579,2.9
580,1.2
581,0.6
582,0.2
583,0.5
584,0.3
585,0.2
588,0.3
589,0.2
590,0.7
591,0.3
592,0.2
594,12.2
595,4.1
596,0.9
597,0.1
602,0.8
603,0.3
605,0.1
607,0.1
618,0.2
619,0.1
620,2.5
621,1.1
622,1
623,0.6
624,0.2
627,0.2
648,0.1
