12,0.9
13,0.1
14,0.7
15,4.9
16,17.7
17,24.1
18,13.3
19,0.2
22,0.8
25,0.2
26,2.2
27,6.8
28,20.5
29,3.3
30,5
31,0.2
32,24.8
33,23.3
34,61.4
35,1.9
36,3.2
37,0.3
38,1.1
39,3
40,3
41,8
42,22.1
43,12.8
44,100
45,7.6
46,2.6
47,2.2
48,0.5
49,0.1
50,0.3
51,0.7
52,1
53,1.4
54,3.8
55,3.4
56,3.2
57,2.9
58,5
59,10.1
60,5.2
61,2.1
62,0.8
63,0.3
64,6.4
65,0.7
66,1.3
67,1
68,3.9
69,5.2
70,1.9
71,1.8
72,1.3
73,1.5
74,5.2
75,4.4
76,6
77,0.6
78,0.7
79,0.3
80,0.6
81,0.4
82,0.6
83,0.9
84,1
85,1.9
86,4.1
87,1.6
88,1.5
89,0.3
90,0.3
91,0.2
92,0.4
93,0.9
94,0.6
95,0.7
96,0.9
97,1
98,0.9
99,2.2
100,2.4
101,2
102,1.5
103,1.2
104,0.4
105,0.3
106,0.4
107,0.3
108,0.4
109,0.6
110,0.7
111,1.1
112,1.9
113,1
114,1
115,0.4
116,0.3
117,0.3
118,0.4
119,0.2
120,0.2
121,0.4
122,0.3
123,0.4
124,0.7
125,0.8
126,1.4
127,1.2
128,0.9
129,0.7
130,1.2
131,0.6
132,0.7
133,0.3
134,0.2
135,0.2
136,0.3
137,0.3
138,0.6
139,0.5
140,0.8
141,0.4
142,0.7
143,0.3
144,0.3
145,0.4
146,0.2
147,0.3
148,0.2
149,0.2
150,0.2
151,0.4
152,0.3
153,0.4
154,0.3
155,0.4
156,0.3
157,0.4
158,0.2
159,0.2
160,0.4
161,0.1
162,0.2
163,0.2
164,0.2
165,0.2
166,0.2
167,0.2
168,0.3
169,0.3
170,0.2
171,0.2
172,0.2
173,0.1
174,0.1
175,0.1
176,0.1
177,0.2
178,0.1
179,0.2
180,0.2
181,0.3
182,0.2
183,0.3
184,0.1
185,0.2
186,0.1
187,0.1
188,0.1
189,0.1
190,0.1
191,0.1
192,0.5
193,0.1
194,0.2
195,0.2
196,0.2
197,0.1
198,0.1
199,0.1
200,0.1
207,0.1
208,0.1
209,0.1
210,0.1
211,0.1
212,0.1
213,0.1
224,0.1
226,0.1
240,10
241,0.9
242,1
243,0.1
256,0.1
