14,0.1
15,0.8
16,0.1
17,1
18,5.5
26,0.3
27,6.4
28,2.4
29,11.1
30,0.4
31,1
32,0.2
38,0.2
39,5.1
40,0.9
41,40.8
42,2.7
43,47.8
44,1.7
45,0.9
50,0.2
51,0.9
52,0.4
53,8.5
54,1.4
55,78
56,4.1
57,24.4
58,1.1
59,1.9
60,0.3
61,0.1
63,0.3
64,0.2
65,4
66,1.3
67,26.2
68,2.7
69,100
70,7.2
71,10.1
72,0.6
73,0.2
74,0.1
75,0.1
76,0.3
77,10.4
78,2.3
79,18.9
80,2.8
81,47.4
82,6.3
83,29.7
84,2.3
85,1.9
86,0.2
87,0.2
88,0.1
89,0.5
90,0.4
91,24.7
92,4
93,22.9
94,4.4
95,24.1
96,3.1
97,9
98,1.8
99,1.3
100,0.2
101,0.4
102,0.5
103,2.6
104,2.1
105,24
106,4.1
107,24.6
108,4.4
109,24.4
110,3.1
111,3.8
111.5,0.1
112,0.6
113,0.6
114,0.2
115,7.8
116,3.9
116.5,0.1
117,12.4
118,7.5
118.5,0.3
119,25.6
120,4.6
121,10.9
122,2.2
123,8.4
124,3.1
125,14.6
125.5,0.2
126,1.7
126.5,0.1
127,3.2
128,13.5
129,15.6
130,5.6
131,19.8
132,5.6
132.5,0.1
133,15.1
134,3.8
135,7.6
136,1.7
137,4.4
138,0.7
139,0.9
139.5,0.1
140,0.4
140.5,0.1
141,14.3
142,9.6
143,43.3
144,11.7
145,36.6
146,7.5
146.5,0.2
147,14.7
147.5,0.1
148,2.6
149,4.4
150,1.5
151,2.7
152,2
153,4.1
153.5,0.1
154,3.6
155,13.4
155.5,0.1
156,7
157,35.4
158,16.2
159,30.4
160,6.2
160.5,0.1
161,7
161.5,0.1
162,1.7
163,3.2
164,1.7
165,4.8
166,2.6
167,5.9
168,4.1
168.5,0.1
169,14.6
169.5,0.1
170,7.1
171,21.5
172,6
173,8.7
174,2.2
175,13.7
176,4.7
176.5,0.1
177,5.1
178,2.7
179,3.8
180,2.5
181,7.6
182,4.2
183,15.9
184,5.7
185,16.3
186,6.4
187,5.4
188,2.7
189,2.6
190,0.9
191,1.8
192,1.1
193,2.9
194,2.3
195,8.8
196,4.8
196.5,0.1
197,20.1
198,6.8
199,17.8
200,4
201,4.1
202,1.3
203,1.6
204,0.7
205,1.4
206,0.8
207,2.4
208,1.7
209,8.4
210,4.7
211,28.8
212,7.8
213,14.8
214,3.9
215,3.7
216,1.7
217,7.4
218,2.1
219,1.5
220,0.9
221,2
222,1.5
223,5.5
224,4.2
224.5,0.1
225,8.3
226,8
227,10.2
228,3.7
229,5.9
230,2.6
231,2.6
232,1.4
233,1.6
234,1.1
235,3.4
236,2.5
236.5,0.1
237,11.5
237.5,0.1
238,5.4
239,8.9
240,2.9
241,2.5
242,1.4
243,2
244,3.2
245,3.9
246,2.2
247,1.3
248,0.8
249,2.8
250,2.5
251,17.3
252,5.7
252.5,0.1
253,50.2
254,11.3
255,7.8
256,2.7
257,3.1
258,1.3
259,0.9
260,0.4
261,0.5
262,0.4
263,0.9
264,0.7
265,3.1
266,1.4
267,3.4
268,3.3
269,6.6
270,3.4
271,24.7
272,5.9
273,2.4
274,0.6
275,0.4
276,0.2
277,0.8
278,0.4
279,2.2
280,1.6
281,1.7
282,0.7
283,1.7
284,0.7
285,0.9
286,0.5
287,0.4
288,0.2
289,0.3
290,0.2
291,0.7
292,0.3
293,2.2
294,0.9
295,1.2
296,0.7
297,1.5
298,1
299,1
300,1
301,0.5
302,0.2
303,0.3
304,0.1
305,0.5
306,0.2
307,1
308,0.5
309,1.8
310,0.7
311,1.2
312,0.6
313,0.6
314,0.8
315,0.4
316,0.3
317,0.3
318,0.1
319,0.5
320,0.2
321,0.7
322,0.3
323,1.4
324,0.7
325,1.4
326,0.9
327,0.4
328,0.3
329,0.1
330,0.2
331,0.2
332,0.2
333,0.7
334,0.4
335,3.5
336,1.4
337,33.3
338,12.9
339,4.1
340,1.2
341,0.6
342,0.4
343,0.2
344,0.2
345,0.2
346,0.2
347,0.4
348,0.5
349,0.9
350,0.9
351,0.9
352,0.6
353,1.9
354,0.7
355,0.5
356,0.3
357,0.2
358,0.4
359,0.4
360,0.8
361,2.6
362,2
363,81.2
364,23.9
365,6.8
366,1.7
367,0.9
368,1.9
369,0.8
370,0.3
371,0.2
372,0.3
373,0.2
374,0.7
375,0.6
376,5
377,3.2
378,9.7
379,4.1
380,2.9
381,3.7
382,1.2
383,1.2
384,0.5
385,0.6
386,0.3
387,0.1
388,0.1
389,0.1
390,0.3
391,0.2
392,1.1
393,0.5
394,3.3
395,1.7
396,69.6
397,22
398,6.9
399,1.5
400,1.4
401,0.4
408,0.2
409,0.1
410,0.4
411,0.2
412,0.8
413,0.3
414,0.1
428,0.2
