26,0.1
27,0.4
28,0.7
32,0.2
39,2.2
40,0.1
41,0.4
43,0.1
44,0.1
45,0.1
50,0.5
51,3.4
52,0.5
53,0.1
55,0.1
56,0.4
57,3.6
58,0.2
62,0.1
63,1
64,0.2
65,3.1
66,0.1
68,0.1
69,0.7
70,0.1
71,0.1
74,0.1
75,0.3
76,0.4
77,5
78,1.7
79,0.6
80,0.5
81,1.8
82,0.7
83,2.3
84,0.1
85,0.1
89,0.6
90,0.1
91,5.2
92,0.6
93,0.2
94,0.1
95,1
96,0.1
97,0.1
101,0.1
102,0.7
103,0.6
104,0.2
105,0.3
106,0.2
107,12.1
108,20.8
109,6.4
110,0.4
113,0.1
114,0.1
115,3.6
116,0.4
119,0.1
120,0.7
121,8.7
122,0.7
123,0.1
126,0.3
127,0.3
128,1.5
129,0.3
131,0.2
132,0.2
133,7.3
134,3.1
135,0.8
136,0.1
137,0.1
138,0.2
139,2.2
140,0.3
141,3
142,0.3
143,0.1
144,0.3
145,0.4
146,0.6
147,0.1
150,0.1
151,0.6
152,10
153,2.2
154,1
155,0.2
156,0.1
157,3.1
158,0.4
159,1.7
160,2
160.5,0.2
165,1.4
166,0.5
167,0.6
168,0.2
169,0.3
170,4.3
171,0.7
172,0.1
178,0.3
179,0.3
181,1.3
182,0.5
183,100
184,16.4
185,71.8
186,10.4
187,0.9
188,0.1
194,0.1
195,0.2
196,0.4
197,0.9
198,0.3
199,6.2
201,0.1
207,0.1
209,0.2
210,0.2
211,1.1
212,2.2
213,1.7
214,0.4
215,1.5
216,0.3
217,0.3
228,0.2
229,0.2
230,0.1
233,0.1
242,0.1
257,0.2
258,0.1
259,0.4
260,0.8
261,6.2
262,56.5
263,11.5
264,1.2
265,0.1
275,34.4
276,9.5
277,1.3
278,0.1
287,0.1
289,67.2
290,15.2
291,1.8
292,0.3
293,2.6
294,0.6
295,0.1
305,0.1
319,0.1
320,0.1
321,4.5
322,1
323,0.1
337,0.1
344,0.3
345,0.1
369,1.7
370,30.5
371,8.1
372,1.1
384,0.1
398,71.9
399,20.8
400,2.9
401,0.2
