18,0.5
25,0.3
26,1.9
27,1.8
28,1.8
29,0.5
31,0.5
31.5,0.2
32,0.3
36,0.3
37,4.3
38,8.9
39,13.1
40,2.5
41,0.3
42,0.1
42.5,0.2
43,3.7
43.5,1
44,1.8
44.5,2.2
45,6.3
45.5,0.4
46,0.1
48,0.2
49,1.9
49.5,0.1
50,8.9
51,11.4
52,1.2
53,1.9
54,0.2
55,0.2
58.5,0.1
59,5.6
59.5,0.5
60,0.7
61,5
62,11.9
63,28.9
64,12
65,0.8
66,0.4
73,1.3
74,3.3
75,2.5
76,0.9
77,0.6
79,0.5
84,0.3
85,1.3
86,2
87,1.9
88,1
88.5,0.1
89,37.3
89.5,0.1
90,45.3
91,3.5
92,2.6
93,0.1
97,0.1
98,0.4
99,0.1
101,0.4
102,0.2
116,0.1
117,0.7
118,100
119,8.9
120,0.6
145,0.1
146,62.8
147,6.2
148,0.6
