14,0.1
15,3.8
16,0.2
17,2.6
18,11.2
26,0.2
27,0.4
28,2.1
29,0.3
30,0.2
31,0.1
32,0.2
38,0.3
39,0.6
40,2.4
41,2.5
42,5.4
43,0.3
44,0.2
50,0.1
51,0.4
52,1.1
53,1.6
54,1.7
54.5,0.1
55,17.5
56,2
57,0.4
58,0.5
64,0.1
65,0.4
66,2.2
67,17.3
68,2.1
69,0.7
70,1.6
71,0.2
77,0.3
78,0.2
79,0.5
80,0.8
81,3.1
82,14.2
82.5,0.1
83,1.4
83.5,1.1
84,0.2
85,0.2
91,0.1
92,0.1
93,0.3
94,1.9
95,0.5
96,0.3
97,1.4
97.5,0.1
98,0.1
99,0.1
106,0.1
107,0.3
108,1.7
109,39.7
110,4.9
111,0.5
112,0.1
113,0.1
120,0.1
121,0.2
122,0.5
123,0.3
124,0.5
125,0.1
133,0.1
134,0.1
135,0.4
136,3.8
137,4.4
138,1.7
139,0.2
140,0.1
149,0.5
150,0.8
151,0.3
152,0.3
163,0.2
164,0.4
165,4.8
166,0.9
167,0.1
179,0.1
192,0.1
193,9.3
194,100
195,10.6
196,1
197,0.1
