15,0.7
18,0.2
27,0.3
28,0.6
29,0.6
30,0.4
31,0.1
39,0.5
40,0.1
41,1.5
42,1.4
43,0.8
44,1.1
45,0.1
51,0.2
52,0.1
53,0.5
54,0.3
55,1.3
56,0.5
57,0.1
59,0.4
63,0.2
65,0.3
66,0.1
67,0.7
68,0.4
69,0.4
70,1
71,0.1
75,0.2
76,0.3
77,1
78,0.2
79,0.3
80,0.2
81,0.4
82,0.2
83,0.3
83.5,0.1
84,0.6
85,0.1
88,0.1
89,0.4
90,0.4
90.5,0.1
91,0.7
92,1.3
93,0.3
94,0.2
95,0.6
96,0.4
97,0.2
98,0.2
99,0.3
101,0.3
102,0.4
103,0.7
103.5,0.1
104,0.6
104.5,0.1
105,1.3
105.5,0.1
106,0.2
107,0.2
108,0.3
109,0.3
109.5,0.1
110,1.1
110.5,0.1
111,1
111.5,0.1
112,0.5
113,0.1
114,0.2
115,1.7
116,0.7
117,0.8
117.5,0.1
118,1.1
118.5,0.7
119,1.5
119.5,0.2
120,0.2
121,0.1
122,0.5
123,0.5
123.5,0.2
124,1.4
124.5,0.1
125,0.3
126,1
127,0.6
128,0.9
129,0.6
130,1.6
131,0.7
132,0.9
132.5,0.2
133,5.8
133.5,0.9
134,0.4
135,0.1
136,0.2
137,0.1
138,1.8
138.5,0.2
139,0.5
140,0.8
141,0.5
142,0.9
143,2.2
144,3.2
145,0.5
146,0.6
147,5.3
147.5,0.6
148,0.2
150,0.2
151,0.2
152,1.4
153,0.5
154,1.4
155,0.8
156,1.6
157,1.5
158,0.6
159,0.1
160,0.1
164,0.1
165,0.3
166,0.7
167,4.9
168,6.4
168.5,0.2
169,2.9
170,4.1
171,1.6
172,0.3
177,2.1
177.5,0.3
178,0.4
180,4.1
181,2
182,2.4
183,1.3
184,1.6
185,2.4
186,0.4
190,0.1
191,0.5
192,0.8
193,1.3
194,1.9
195,1.5
196,3.4
197,6.1
198,2.3
199,0.4
204,0.4
205,0.5
206,1.2
207,1.1
208,1.8
209,4.4
210,2.3
211,1.1
212,0.6
213,0.1
217,0.2
218,0.5
219,0.6
220,0.7
221,1
222,2.1
223,3.5
224,12.6
225,3.3
226,1.1
227,0.2
228,0.1
231,0.1
232,0.1
233,0.3
234,0.5
235,1.2
236,2.1
237,8.2
238,4
239,0.8
240,0.2
243,0.1
246,0.1
247,0.8
248,1.8
249,1
251,8.3
252,55
253,14.8
254,1.9
255,0.2
261,0.2
262,0.2
263,1.3
264,3.5
265,6.1
266,10
267,30.7
268,6.3
269,0.7
270,0.1
275,0.2
276,0.2
277,0.5
278,1.4
279,0.5
280,0.5
281,0.1
282,0.1
284,9.3
285,1.8
286,0.2
291,0.2
292,0.3
293,4.3
294,6.2
295,26.3
296,5.8
297,0.8
298,0.2
305,0.2
306,0.6
307,8.9
308,2.7
309,0.6
310,0.1
311,1.1
312,0.6
313,0.1
319,0.1
321,0.2
322,0.1
323,0.2
324,0.6
325,3.1
326,0.9
327,0.1
335,0.4
336,1.7
337,1.1
338,0.5
339,4.3
340,1
341,0.1
353,28.4
354,100
355,23.3
356,3.2
357,0.3
