14,0.1
15,1.9
17,0.3
18,1
26,0.1
27,0.5
28,0.4
29,0.4
30,0.1
31,0.1
38,0.9
39,2
41,0.6
43,0.3
45,0.3
47,0.2
50,1.6
51,2
52,0.5
53,0.4
54,0.1
55,0.5
56,0.2
57,0.9
61,0.1
62,0.7
63,3.9
64,4
65,1.9
66,0.7
67,0.1
68,0.8
69,2.4
70,0.3
71,0.1
72,0.1
74,0.4
75,0.7
76,1.2
77,3.3
78,1.1
79,0.7
80,0.5
81,0.9
82,0.3
83,0.6
84,0.2
85,0.1
86,0.1
87,0.3
88,0.2
89,1.1
90,0.3
91,3.7
92,2.8
93,0.5
94,1.6
95,3.7
96,0.7
97,0.5
98,0.1
99,0.1
100,0.1
101,0.5
102,1.6
103,0.4
104,0.2
105,0.3
106,0.3
107,3.5
107.5,0.1
108,1.9
109,1.1
109.5,0.2
110,0.2
113,2
114,0.5
115,3.4
116,0.5
116.5,0.1
117,0.4
118,0.2
119,0.2
120,0.8
121,0.9
122,0.4
123,3.1
124,0.4
125,0.2
126,0.7
127,1.1
128,3.8
129,0.6
130,0.3
131,0.6
132,0.8
133,4.3
134,0.5
135,0.9
136,0.5
137,4.7
137.5,0.1
138,79.8
139,9.1
140,3.4
141,0.7
142,0.3
143,0.3
144,0.6
145,1.4
146,0.4
147,0.2
148,0.3
149,0.1
150,0.3
151,0.5
152,1.8
153,0.7
154,0.2
155,0.5
156,1.5
157,3.2
158,1.7
159,2.2
160,0.4
160.5,0.1
161,0.3
162,0.3
163,1.1
164,0.2
165,0.5
166,0.1
167,0.4
168,1.9
169,1.4
170,5
171,5.3
172,1
173,0.3
174,0.1
175,0.1
176,2.5
176.5,0.5
177,0.4
178,0.2
179,0.1
180,0.1
181,0.4
182,0.6
183,2
184,0.5
185,0.6
186,2.2
187,4.1
188,0.6
189,0.5
190,0.2
191,0.1
193,0.1
194,0.2
195,0.2
196,0.2
197,0.4
198,1
199,7.2
200,2.7
201,2.8
202,2.9
203,0.5
204,0.5
205,0.2
206,0.1
207,0.4
208,0.2
209,0.1
211,0.3
212,0.4
213,3.1
214,10.8
215,2.9
216,0.5
217,0.2
218,0.2
219,0.2
220,0.4
221,0.3
222,0.1
223,0.2
226,0.1
227,0.1
228,0.7
229,3.2
230,0.9
231,0.4
232,0.5
233,0.6
234,0.2
235,0.1
236,0.1
237,0.1
241.5,0.1
242,0.2
243,3.7
244,1.2
245,16.2
246,2.9
247,1.1
248,0.2
249,0.2
250,0.2
251,0.2
252,0.1
259,0.1
260,0.2
261,0.4
262,0.2
263,0.3
264,0.2
265,0.1
266,0.1
275,1.3
276,0.5
277,0.3
278,0.1
279,0.3
289,0.1
290,1.6
291,0.4
292,0.2
293,0.2
294,2
295,0.4
304,0.1
305,0.1
306,0.1
307,0.2
308,0.2
309,1.4
310,0.3
319,0.2
320,0.2
321,0.5
322,1.2
323,0.5
324,0.1
335,0.1
336,0.2
337,6.7
338,1.7
339,0.3
350,0.3
351,2
352,100
353,23
354,3.4
355,0.4
