17,0.3
18,1.9
26,0.4
27,0.8
28,3
32,0.7
37,1.4
38,3
39,7.1
40,1.7
41,2.1
42,0.4
43,0.3
44,0.4
44.5,0.5
45,0.1
45.5,0.9
46,0.1
46.5,1.1
49,0.2
50,2
51,4.7
52,1.9
53,0.5
54,1.1
55,0.2
56,0.1
57,0.3
59.5,0.8
60,0.2
61,0.6
62,1.1
63,3.4
64,6.7
65,10.8
66,12.5
67,1.3
69,0.2
71,0.1
74,0.5
75,0.4
76,0.7
77,6.6
78,1
90,0.6
91,10.6
92,8
93,100
94,7.1
95,0.3
105,0.1
106,0.8
106.5,0.1
119,24.2
120,2.6
121,0.2
149,0.1
167,0.2
194,0.4
211,0.4
212,16.8
213,2.5
214,0.2
